title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
73022 1991 Stadium Club #270 Ken Griffey Jr.,$2.00,"Sold Mar 8, 2026",N,,,N,N,$0.00,bargain-box-cards,New,https://www.ebay.com/itm/336468614276
1991 Stadium Club Base Set #270 Ken Griffey Jr. Seattle Mariners,$1.99,"Sold Mar 12, 2026",N,,,N,N,$0.99,jaggedtoothtackle,New,https://www.ebay.com/itm/168184783196
"1991 Topps Stadium Club #270 Ken Griffey Jr. NM-MT , Free Shipping",$3.69,"Sold Mar 2, 2026",N,,,N,Y,$0.00,mruncirculated,New,https://www.ebay.com/itm/389658296146
1991 Topps Stadium Club - Ken Griffey Jr #270,$2.50,"Sold Feb 12, 2026",N,,,N,N,$0.74,qurtos,New,https://www.ebay.com/itm/406682694375
"1991 Stadium Club #270 Ken Griffey, Jr.",$2.43,"Sold Mar 2, 2026",N,,,N,Y,$1.32,cardexhq,New,https://www.ebay.com/itm/198108197091
"Ken Griffey, Jr. - 1991 Stadium Club #270 - Seattle Mariners",$1.75,"Sold Feb 15, 2026",N,,,N,N,$0.74,sigpiryno,New,https://www.ebay.com/itm/117037798083
1991 STADIUM CLUB #270 KEN GRIFFEY JR. MARINERS HOF PSA 9,$38.99,"Sold Mar 7, 2026",Y,PSA,9,N,Y,$5.00,shane23ethan,New,https://www.ebay.com/itm/117070501807
1991 Stadium Club Ken Griffey Jr Card #270 near mint-mint,$2.00,"Sold Jan 28, 2026",N,,,Y,N,$1.32,mbordas-219,New,https://www.ebay.com/itm/127637410240
1991 Topps Stadium Club - Ken Griffey Jr #270 PSA 9,$27.50,"Sold Jan 11, 2026",Y,PSA,9,Y,N,$5.07,williabaile24,New,https://www.ebay.com/itm/358090838347
1991 Topps Stadium Club - Ken Griffey Jr #270,$3.99,"Sold Jan 31, 2026",N,,,N,Y,$0.00,idcards,New,https://www.ebay.com/itm/366147909033
