title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Topps Stadium Club #270 Ken Griffey Jr. Mariners NM,$2.49,$1.32,"Sold Mar 3, 2026",primefindsetc,New,https://www.ebay.com/itm/188085121626,N,,,N,Y,2.49,1.32,3.81,2026-03-03,bin,True,False,,,270
KEN GRIFFEY JR 1991 TOPPS STADIUM CLUB CARD #270 MARINERS HOF,$1.99,$0.75,"Sold Dec 28, 2025",ronkar88,New,https://www.ebay.com/itm/177703782343,N,,,N,N,1.99,0.75,2.74,2025-12-28,bin,False,False,,,270
1991 TOPPS STADIUM CLUB #270 KEN GRIFFEY JR. PSA 9,$37.99,$5.99,"Sold Feb 25, 2026",psa,New,https://www.ebay.com/itm/116989639994,Y,PSA,9,N,N,37.99,5.99,43.98,2026-02-25,bin,False,True,PSA,9.0,270
"Ken Griffey, Jr. 1991 Stadium Club #270 Seattle Mariners",$3.95,$0.00,"Sold Feb 16, 2026",1234fiif,New,https://www.ebay.com/itm/277679259994,N,,,N,N,3.95,0.0,3.95,2026-02-16,bin,False,False,,,270
1991 Topps Stadium Club - Ken Griffey Jr #270 | Seattle Mariners,$2.74,$0.74,"Sold Jan 15, 2026",bigwal35,New,https://www.ebay.com/itm/397491436542,N,,,N,Y,2.74,0.74,3.48,2026-01-15,bin,True,False,,,270
1991 Topps Stadium Club Ken Griffey Jr #270 Seattle Mariners Baseball Card,$1.99,$1.32,"Sold Dec 21, 2025",blwo_2550,New,https://www.ebay.com/itm/236526248522,N,,,Y,N,1.99,1.32,3.31,2025-12-21,auction,False,False,,,270
1991 Topps Stadium Club #270 Ken Griffey Jr. PSA 9,$24.99,$5.20,"Sold Jan 2, 2026",kennyrichreselling,New,https://www.ebay.com/itm/336365192160,Y,PSA,9,Y,N,24.99,5.2,30.19,2026-01-02,auction,False,True,PSA,9.0,270
1991 Topps Stadium Club Ken Griffey Jr. #270 Mariners,$3.29,$0.00,"Sold Feb 14, 2026",jedi_mind,New,https://www.ebay.com/itm/127683736276,N,,,N,Y,3.29,0.0,3.29,2026-02-14,bin,True,False,,,270
1991 Topps Stadium Club - Ken Griffey Jr #270,$2.00,$1.32,"Sold Jan 17, 2026",topshelfcardexchange,New,https://www.ebay.com/itm/287075605447,N,,,N,Y,2.0,1.32,3.32,2026-01-17,bin,True,False,,,270
1991 Topps Stadium Club - Ken Griffey Jr #270,$2.99,$1.32,"Sold Feb 23, 2026",porterfields_collectables,New,https://www.ebay.com/itm/406711073128,N,,,N,N,2.99,1.32,4.31,2026-02-23,bin,False,False,,,270
1991 Topps Stadium Club - Ken Griffey Jr #270,$10.00,$5.52,"Sold Mar 7, 2026",y6969carroll2012,New,https://www.ebay.com/itm/336448994251,N,,,N,Y,10.0,5.52,15.52,2026-03-07,bin,True,False,,,270
1991 Topps Stadium Club - Ken Griffey Jr #270 PSA 9,$35.00,$5.52,"Sold Mar 2, 2026",jhamm54,New,https://www.ebay.com/itm/317936960113,Y,PSA,9,N,Y,35.0,5.52,40.52,2026-03-02,bin,True,True,PSA,9.0,270
1991 Stadium Club #270 Ken Griffey Jr. PSA 9,$32.99,$5.75,"Sold Jan 26, 2026",nachosmasher,New,https://www.ebay.com/itm/297852581363,Y,PSA,9,N,N,32.99,5.75,38.74,2026-01-26,bin,False,True,PSA,9.0,270
"1991 Stadium Club #270 Ken Griffey, Jr.",$1.79,$0.99,"Sold Jan 9, 2026",tri-statedave,New,https://www.ebay.com/itm/358084958095,N,,,N,N,1.79,0.99,2.78,2026-01-09,bin,False,False,,,270
1991 STADIUM CLUB #270 KEN GRIFFEY JR HOF BGS 9 MINT,$25.00,$8.10,"Sold Mar 4, 2026",lori9542,New,https://www.ebay.com/itm/127712622339,Y,BGS,9,N,N,25.0,8.1,33.1,2026-03-04,bin,False,True,BGS,9.0,270
"1991 Stadium Club #270 Ken Griffey, Jr.",$2.45,$0.99,"Sold Jan 26, 2026",mlapadu,New,https://www.ebay.com/itm/287078335941,N,,,N,Y,2.45,0.99,3.44,2026-01-26,bin,True,False,,,270
1991 STADIUM CLUB #270 KEN GRIFFEY JR. PSA 9 MINT HOF NEW SLAB!,$34.95,$0.00,"Sold Feb 10, 2026",evansmack33,New,https://www.ebay.com/itm/267562458662,Y,PSA,9,N,N,34.95,0.0,34.95,2026-02-10,bin,False,True,PSA,9.0,270
"1991 Stadium Club #270 Ken Griffey, Jr. E1",$1.89,$0.00,"Sold Jan 31, 2026",jawasjunkyard,New,https://www.ebay.com/itm/326978641750,N,,,N,Y,1.89,0.0,1.89,2026-01-31,bin,True,False,,,270
