title,price,shipping,sold_date,seller,condition,item_url,image_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
"Derek Jeter 1993 Pinnacle #457 New York Yankees PSA Graded Near Mint-Mint+ ""8.5""",$34.99,$4.99,"Sold Mar 4, 2026",allstarrules,New,https://www.ebay.com/itm/224758983951,https://i.ebayimg.com/images/g/-S8AAeSw61JpVvvE/s-l500.webp,Y,PSA,8.5,N,N,34.99,4.99,39.98,2026-03-04,bin,False,True,PSA,8.5,457
1993 Score: #457 Derek Jeter 1st Round DP RC NM-MT OR BETTER,$9.25,$4.95,"Sold Mar 3, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366218459919,https://i.ebayimg.com/images/g/1lwAAeSwEjFpmg5I/s-l500.webp,N,,,Y,N,9.25,4.95,14.2,2026-03-03,auction,False,False,,,457
1993 Pinnacle Baseball 1st Round Draft Pick Derek Jeter #457 (RC) Yankees Rookie,$13.50,$1.25,"Sold Mar 2, 2026",hocrew89,New,https://www.ebay.com/itm/177559572368,https://i.ebayimg.com/images/g/mgEAAeSwUTtpD~Js/s-l500.webp,N,,,N,N,13.5,1.25,14.75,2026-03-02,bin,False,False,,,457
Derek Jeter Rookie Card 1993 Pinnacle #457 PSA 9 MINT,$50.00,$0.00,"Sold Mar 2, 2026",adam_107,New,https://www.ebay.com/itm/275625361248,https://i.ebayimg.com/images/g/mswAAOSwgSZjxFmT/s-l500.webp,Y,PSA,9,N,Y,50.0,0.0,50.0,2026-03-02,bin,True,True,PSA,9.0,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) PSA 9 Mint,$49.00,$5.99,"Sold Mar 2, 2026",pappas8622,New,https://www.ebay.com/itm/188088855728,https://i.ebayimg.com/images/g/KRcAAeSwb-FpnLx-/s-l500.webp,Y,PSA,9,Y,N,49.0,5.99,54.99,2026-03-02,auction,False,True,PSA,9.0,457
1993 Pinnacle Derek Jeter RC PSA 7,$15.00,$5.00,"Sold Mar 2, 2026",sepa449,New,https://www.ebay.com/itm/298060357368,https://i.ebayimg.com/images/g/l4YAAeSw6~hpnNpb/s-l500.webp,Y,PSA,7,Y,N,15.0,5.0,20.0,2026-03-02,auction,False,True,PSA,7.0,
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$10.50,$1.32,"Sold Mar 1, 2026",kotarac,New,https://www.ebay.com/itm/127699770939,https://i.ebayimg.com/images/g/ZUcAAeSwws5pm7BP/s-l500.webp,N,,,Y,N,10.5,1.32,11.82,2026-03-01,auction,False,False,,,457
1993 Pinnacle #457 1st Round Draft Pick Derek Jeter Rookie Card SGC-9 Mint,$30.74,$5.00,"Sold Mar 1, 2026",abcollectibles1775,New,https://www.ebay.com/itm/317911049482,https://i.ebayimg.com/images/g/2VMAAeSwV0hpmvKC/s-l500.webp,Y,SGC,9,Y,N,30.74,5.0,35.74,2026-03-01,auction,False,True,SGC,9.0,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.50,$1.00,"Sold Mar 1, 2026",michaebradle_54,New,https://www.ebay.com/itm/298057237461,https://i.ebayimg.com/images/g/kE8AAeSwKBBpm4b6/s-l500.webp,N,,,Y,N,9.5,1.0,10.5,2026-03-01,auction,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$11.90,$1.32,"Sold Mar 1, 2026",grandadsplace,New,https://www.ebay.com/itm/397655092324,https://i.ebayimg.com/images/g/GQgAAeSwZ15poOkj/s-l500.webp,N,,,N,N,11.9,1.32,13.22,2026-03-01,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter RC,$21.86,$1.46,"Sold Dec 27, 2025",sportzcards2025,New,https://www.ebay.com/itm/167735168418,https://i.ebayimg.com/images/g/NNkAAeSwvL9oqJcT/s-l500.webp,N,,,N,Y,21.86,1.46,23.32,2025-12-27,bin,True,False,,,457
1993 Pinnacle #457 Derek Jeter RC Rookie NM New York Yankees HOF *218,$8.00,$1.32,"Sold Mar 1, 2026",,New,https://www.ebay.com/itm/227226648189,https://i.ebayimg.com/images/g/eIYAAeSwVptpmhGc/s-l500.webp,N,,,N,Y,8.0,1.32,9.32,2026-03-01,bin,True,False,,,457
DEREK JETER Rookie RC - 1993 Pinnacle #457 - 1st Round Draft Pick - Yankees,$9.99,$1.32,"Sold Mar 1, 2026",wendcollec0,New,https://www.ebay.com/itm/188042938060,https://i.ebayimg.com/images/g/WrAAAeSwy5JpikNE/s-l500.webp,N,,,N,N,9.99,1.32,11.31,2026-03-01,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.50,$0.00,"Sold Mar 1, 2026",aquakupo,New,https://www.ebay.com/itm/267590238873,https://i.ebayimg.com/images/g/CHwAAeSw9cNpo8kp/s-l500.webp,N,,,N,N,9.5,0.0,9.5,2026-03-01,bin,False,False,,,457
2 Card Lot 1993 Pinnacle Derek Jeter #457 RC Yankees Rookie Card NM-MT,$15.50,$3.99,"Sold Feb 28, 2026",newyorksports33,New,https://www.ebay.com/itm/147165482956,https://i.ebayimg.com/images/g/Zk4AAeSwHB9pmf2w/s-l500.webp,N,,,Y,N,15.5,3.99,19.49,2026-02-28,auction,False,False,,2.0,457
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees,$7.52,$4.99,"Sold Feb 28, 2026",dcsports87,New,https://www.ebay.com/itm/127701165494,https://i.ebayimg.com/images/g/ATgAAeSwKpxpnLvr/s-l500.webp,N,,,Y,N,7.52,4.99,12.51,2026-02-28,auction,False,False,,,457
1993 Pinnacle # 457 Derek Jeter NM-MT or Better,$16.61,$0.00,"Sold Feb 28, 2026",jgwilliamson8,New,https://www.ebay.com/itm/327012619831,https://i.ebayimg.com/images/g/MYkAAeSwAiNpmiZe/s-l500.webp,N,,,Y,N,16.61,0.0,16.61,2026-02-28,auction,False,False,,,457
1993 Pinnacle Baseball Draft Pick Rookie #457 Derek Jeter RC SGC 92 NM/MT+ 8.5,$16.51,$5.00,"Sold Feb 26, 2026",tntnorthnj,New,https://www.ebay.com/itm/366211571586,https://i.ebayimg.com/images/g/r5wAAeSw3pVpli9R/s-l500.webp,Y,SGC,8.5,Y,N,16.51,5.0,21.51,2026-02-26,auction,False,True,SGC,8.5,457
1993 Pinnacle #457 Derek Jeter Rookie E1,$10.99,$0.00,"Sold Feb 26, 2026",jawasjunkyard,New,https://www.ebay.com/itm/227196107062,https://i.ebayimg.com/images/g/G7YAAeSw3zdpfXCn/s-l500.webp,N,,,N,Y,10.99,0.0,10.99,2026-02-26,bin,True,False,,,457
1993 Pinnacle #457 Derek Jeter RC Rookie PSA 8 NM-MT 03547561,$20.00,$0.00,"Sold Feb 26, 2026",sports-cards-forever,New,https://www.ebay.com/itm/267582886823,https://i.ebayimg.com/images/g/3KYAAeSwJFVpmlXY/s-l500.webp,Y,PSA,8,Y,N,20.0,0.0,20.0,2026-02-26,auction,False,True,PSA,8.0,457
Derek Jeter 1993 Pinnacle #457 New York Yankees PSA Graded Near Mint-Mint 8 HOF,$29.99,$4.99,"Sold Feb 26, 2026",allstarrules,New,https://www.ebay.com/itm/224758981243,https://i.ebayimg.com/images/g/w4MAAeSwFQxpkOg9/s-l500.webp,Y,PSA,8,N,N,29.99,4.99,34.98,2026-02-26,bin,False,True,PSA,8.0,457
1993 Pinnacle #457 Derek Jeter Rookie,$9.99,$1.32,"Sold Feb 26, 2026",fullhousesportscards,New,https://www.ebay.com/itm/257356296309,https://i.ebayimg.com/images/g/MKAAAeSwgiJpjS-o/s-l500.webp,N,,,N,N,9.99,1.32,11.31,2026-02-26,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter RC,$9.00,$1.50,"Sold Feb 25, 2026",coschl46,New,https://www.ebay.com/itm/406680222875,https://i.ebayimg.com/images/g/YUYAAeSwzFhph~4u/s-l500.webp,N,,,N,Y,9.0,1.5,10.5,2026-02-25,bin,True,False,,,457
1993 Score- Pinnacle: 1st Round Draft Pick Derek Jeter Card #457,$8.50,$1.32,"Sold Feb 25, 2026",natescards88,New,https://www.ebay.com/itm/287159949299,https://i.ebayimg.com/images/g/W3cAAeSwm4BplSXS/s-l500.webp,N,,,N,Y,8.5,1.32,9.82,2026-02-25,bin,True,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.90,$1.32,"Sold Feb 25, 2026",grandadsplace,New,https://www.ebay.com/itm/397650137709,https://i.ebayimg.com/images/g/jnkAAeSwsh9pn5Cb/s-l500.webp,N,,,N,N,9.9,1.32,11.22,2026-02-25,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) NY Yankees,$5.95,$5.77,"Sold Feb 25, 2026",richzmn8,New,https://www.ebay.com/itm/336436207275,https://i.ebayimg.com/images/g/LSIAAeSwN6dpkXUq/s-l500.webp,N,,,N,N,5.95,5.77,11.72,2026-02-25,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 Rookie NM Ungraded HOF MLB,$10.99,$1.75,"Sold Feb 25, 2026",the_cardbutler,New,https://www.ebay.com/itm/227195929061,https://i.ebayimg.com/images/g/ypoAAeSwAUhpfUcw/s-l500.webp,N,,,N,N,10.99,1.75,12.74,2026-02-25,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter New York Yankees RC HOF MINT NO RESERVE!,$13.50,$1.50,"Sold Feb 25, 2026",cw-valuecards,New,https://www.ebay.com/itm/188072564567,https://i.ebayimg.com/images/g/b94AAeSwpCVpllEh/s-l500.webp,N,,,Y,N,13.5,1.5,15.0,2026-02-25,auction,False,False,,,457
DEREK JETER 1993 PINNACLE 1st ROUND DRAFT PICK ROOKIE CARD #457 N.Y. YANKEES,$9.99,$1.00,"Sold Feb 25, 2026",ronkar88,New,https://www.ebay.com/itm/188075865263,https://i.ebayimg.com/images/g/gSYAAeSw8nxpl6uS/s-l500.webp,N,,,N,N,9.99,1.0,10.99,2026-02-25,bin,False,False,,,457
1993 PINNACLE #457 DEREK JETER PSA 10 81359726,$699.99,$0.00,"Sold Feb 25, 2026",amerlegends,New,https://www.ebay.com/itm/147137031810,https://i.ebayimg.com/images/g/bpkAAeSwpf9pg7CE/s-l500.webp,Y,PSA,10,N,N,699.99,0.0,699.99,2026-02-25,bin,False,True,PSA,10.0,457
1993 PINNACLE DEREK JETER ROOKIE (RC) #457 PSA 9! (NEW PSA LABEL!),$57.99,$4.77,"Sold Feb 24, 2026",ingselect,New,https://www.ebay.com/itm/157693797997,https://i.ebayimg.com/images/g/9-wAAeSwJPdpl5Yg/s-l500.webp,Y,PSA,9,N,N,57.99,4.77,62.76,2026-02-24,bin,False,True,PSA,9.0,457
1993 Pinnacle #457 Derek Jeter New York Yankees RC Rookie HOF,$9.99,$0.00,"Sold Feb 24, 2026",jel_sports_cards,New,https://www.ebay.com/itm/147168889089,https://i.ebayimg.com/images/g/6QEAAeSw2bppmHVM/s-l500.webp,N,,,N,Y,9.99,0.0,9.99,2026-02-24,bin,True,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$1.00,$4.88,"Sold Feb 23, 2026",gpfirstcoastcards,New,https://www.ebay.com/itm/206074485334,https://i.ebayimg.com/images/g/6BoAAeSwP9hpk0w6/s-l500.webp,N,,,Y,N,1.0,4.88,5.88,2026-02-23,auction,False,False,,,457
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 Rookie RC HOF,$11.04,$4.99,"Sold Feb 23, 2026",comc_consignment,New,https://www.ebay.com/itm/336448687029,https://i.ebayimg.com/images/g/pIcAAeSwm2ZpnHdN/s-l500.webp,N,,,Y,N,11.04,4.99,16.03,2026-02-23,auction,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$5.99,$1.32,"Sold Feb 23, 2026",collectors-pitstop,New,https://www.ebay.com/itm/157701168354,https://i.ebayimg.com/images/g/EkAAAeSwsaBphBFo/s-l500.webp,N,,,N,N,5.99,1.32,7.31,2026-02-23,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter New York Yankees RC Rookie HOF,$9.99,$0.00,"Sold Feb 23, 2026",jel_sports_cards,New,https://www.ebay.com/itm/137054993791,https://i.ebayimg.com/images/g/6QEAAeSw2bppmHVM/s-l500.webp,N,,,N,Y,9.99,0.0,9.99,2026-02-23,bin,True,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.45,$1.32,"Sold Feb 22, 2026",tc_classic_cardboard,New,https://www.ebay.com/itm/366185939187,https://i.ebayimg.com/images/g/bxEAAeSwzotpiMyq/s-l500.webp,N,,,N,N,9.45,1.32,10.77,2026-02-22,bin,False,False,,,457
1993 Pinnacle Rookie 1st Round Draft Pick Derek Jeter #457 New York Yankees MLB,$6.75,$1.32,"Sold Feb 22, 2026",jacobephillips,New,https://www.ebay.com/itm/358248269793,https://i.ebayimg.com/images/g/dwQAAeSwtchpm5-U/s-l500.webp,N,,,N,Y,6.75,1.32,8.07,2026-02-22,bin,True,False,,,457
1993 Pinnacle Derek Jeter #457 BGS 8.5 RC Rookie HOF YANKEES,$19.99,$5.99,"Sold Feb 22, 2026",koollector4,New,https://www.ebay.com/itm/267577425973,https://i.ebayimg.com/images/g/E10AAeSw-PppheMn/s-l500.webp,Y,BGS,8.5,Y,N,19.99,5.99,25.98,2026-02-22,auction,False,True,BGS,8.5,457
1993 Pinnacle - 1st Round Draft Pick #457 Derek Jeter Yankees,$9.00,$1.00,"Sold Feb 22, 2026",germanb95,New,https://www.ebay.com/itm/188079179850,https://i.ebayimg.com/images/g/kp0AAeSw88xpmOlH/s-l500.webp,N,,,N,N,9.0,1.0,10.0,2026-02-22,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick #457 Derek Jeter (RC) graded PSA 9 mint,$62.00,$4.44,"Sold Feb 22, 2026",wayne1917robert,New,https://www.ebay.com/itm/135243587840,https://i.ebayimg.com/images/g/hx4AAOSwz3lm4mVG/s-l500.webp,Y,PSA,9,N,Y,62.0,4.44,66.44,2026-02-22,bin,True,True,PSA,9.0,457
1993 Pinnacle 1st Round Derek Jeter #457,$20.01,$5.07,"Sold Feb 22, 2026",la-601475,New,https://www.ebay.com/itm/397629372247,https://i.ebayimg.com/images/g/7CoAAeSwkI1pl4Pl/s-l500.webp,N,,,Y,N,20.01,5.07,25.08,2026-02-22,auction,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$11.00,$1.32,"Sold Feb 22, 2026",nutbag2211,New,https://www.ebay.com/itm/358221843332,https://i.ebayimg.com/images/g/ekAAAeSw1bxpkj4m/s-l500.webp,N,,,Y,N,11.0,1.32,12.32,2026-02-22,auction,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) FREE SHIPPING,$5.99,$0.00,"Sold Feb 22, 2026",kramersbox,New,https://www.ebay.com/itm/188009773217,https://i.ebayimg.com/images/g/ULIAAeSwz0NpfRLn/s-l500.webp,N,,,N,Y,5.99,0.0,5.99,2026-02-22,bin,True,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) FREE SHIPPING,$9.50,$0.00,"Sold Feb 22, 2026",melissasantos2207,New,https://www.ebay.com/itm/177866187730,https://i.ebayimg.com/images/g/XecAAeSwPNNpkjrz/s-l500.webp,N,,,Y,N,9.5,0.0,9.5,2026-02-22,auction,False,False,,,457
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees Graded Arena Club 8,$12.45,$5.85,"Sold Feb 21, 2026",ray910,New,https://www.ebay.com/itm/137038466939,https://i.ebayimg.com/images/g/DuYAAeSwxvxpjm0Q/s-l500.webp,N,,,Y,N,12.45,5.85,18.3,2026-02-21,auction,False,False,,8.0,457
1993 Pinnacle #457 Derek Jeter,$9.50,$1.50,"Sold Feb 21, 2026",tofer26,New,https://www.ebay.com/itm/137019489766,https://i.ebayimg.com/images/g/TeYAAeSwPu1phoXO/s-l500.webp,N,,,N,N,9.5,1.5,11.0,2026-02-21,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick #457 Derek Jeter Yankees,$9.00,$1.00,"Sold Feb 20, 2026",germanb95,New,https://www.ebay.com/itm/188068480325,https://i.ebayimg.com/images/g/S~cAAeSwxGNplKRA/s-l500.webp,N,,,N,N,9.0,1.0,10.0,2026-02-20,bin,False,False,,,457
1993 Pinnacle #457 Derek Jeter New York Yankees RC Rookie HOF,$9.99,$0.00,"Sold Feb 19, 2026",jel_sports_cards,New,https://www.ebay.com/itm/137042220419,https://i.ebayimg.com/images/g/rfQAAeSwEYJpkyrH/s-l500.webp,N,,,N,Y,9.99,0.0,9.99,2026-02-19,bin,True,False,,,457
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees,$8.50,$4.99,"Sold Feb 19, 2026",dcsports87,New,https://www.ebay.com/itm/376964736225,https://i.ebayimg.com/images/g/Lf4AAeSwr75pkNNi/s-l500.webp,N,,,Y,N,8.5,4.99,13.49,2026-02-19,auction,False,False,,,457
1993 Pinnacle Derek Jeter #457 PSA 9 Rookie 1st Round Draft Pick Yankees,$55.00,$3.00,"Sold Feb 19, 2026",tballhead,New,https://www.ebay.com/itm/188072394510,https://i.ebayimg.com/images/g/SzQAAeSwx-1pljwk/s-l500.webp,Y,PSA,9,N,N,55.0,3.0,58.0,2026-02-19,bin,False,True,PSA,9.0,457
Derek Jeter 1993 Pinnacle #457 Rookie New York Yankees,$14.99,$1.32,"Sold Feb 18, 2026",edge-6323,New,https://www.ebay.com/itm/358183162843,https://i.ebayimg.com/images/g/Dq8AAeSwUy9pgVHO/s-l500.webp,N,,,N,Y,14.99,1.32,16.31,2026-02-18,bin,True,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.45,$1.32,"Sold Feb 17, 2026",tc_classic_cardboard,New,https://www.ebay.com/itm/366185929066,https://i.ebayimg.com/images/g/-j0AAeSwJilpiMuE/s-l500.webp,N,,,N,Y,9.45,1.32,10.77,2026-02-17,bin,True,False,,,457
1993 Pinnacle #457 Derek Jeter Rookie (RC) Draft Pick SGC 9 Mint!!,$31.00,$5.99,"Sold Feb 17, 2026",gotbaseballcards,New,https://www.ebay.com/itm/397589642491,https://i.ebayimg.com/images/g/IDAAAeSwV2dpijn0/s-l500.webp,Y,SGC,9,Y,N,31.0,5.99,36.99,2026-02-17,auction,False,True,SGC,9.0,457
1993 Derek Jeter Pinnacle Rookie Card #457 - Very Nice!,$19.99,$5.07,"Sold Feb 17, 2026",ripdingers,New,https://www.ebay.com/itm/225516452479,https://i.ebayimg.com/images/g/3koAAOSwvmFggauL/s-l500.webp,N,,,N,N,19.99,5.07,25.06,2026-02-17,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick #457 Derek Jeter Yankees,$9.00,$1.00,"Sold Feb 16, 2026",germanb95,New,https://www.ebay.com/itm/188066205802,https://i.ebayimg.com/images/g/aEkAAeSwSdFpk7R7/s-l500.webp,N,,,N,N,9.0,1.0,10.0,2026-02-16,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$3.99,$1.32,"Sold Feb 16, 2026",jendyl55,New,https://www.ebay.com/itm/147145815967,https://i.ebayimg.com/images/g/GM8AAeSwjZxpikcr/s-l500.webp,N,,,Y,N,3.99,1.32,5.31,2026-02-16,auction,False,False,,,457
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 Rookie RC HOF,$14.99,$0.00,"Sold Feb 16, 2026",busterpullzcardz,New,https://www.ebay.com/itm/168107455095,https://i.ebayimg.com/images/g/l6YAAeSwiZtpdM-3/s-l500.webp,N,,,N,N,14.99,0.0,14.99,2026-02-16,bin,False,False,,,457
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$0.99,$5.20,"Sold Feb 16, 2026",camosfinds,New,https://www.ebay.com/itm/177854371157,https://i.ebayimg.com/images/g/YOgAAeSwZJxpjNRl/s-l500.webp,N,,,Y,N,0.99,5.2,6.19,2026-02-16,auction,False,False,,,457
1993 Pinnacle Derek Jeter Rookie RC #457 PSA 9 Mint HOF New York Yankees,$69.99,$5.50,"Sold Feb 16, 2026",gl_sportscards21,New,https://www.ebay.com/itm/326912795434,https://i.ebayimg.com/images/g/T1UAAeSwih9pPuRg/s-l500.webp,Y,PSA,9,N,N,69.99,5.5,75.49,2026-02-16,bin,False,True,PSA,9.0,457
1993 Pinnacle #457 Derek Jeter,$8.00,$1.12,"Sold Feb 16, 2026",scooter_18cards,New,https://www.ebay.com/itm/157680612651,https://i.ebayimg.com/images/g/i6gAAeSwT6hpj6DA/s-l500.webp,N,,,N,Y,8.0,1.12,9.12,2026-02-16,bin,True,False,,,457
1993 Pinnacle #457 - Derek Jeter,$3.99,$1.99,"Sold Feb 15, 2026",rookie-cardboard,New,https://www.ebay.com/itm/389564343830,https://i.ebayimg.com/images/g/YvwAAeSw-3lpeeIR/s-l500.webp,N,,,N,N,3.99,1.99,5.98,2026-02-15,bin,False,False,,,457
1993 Pinnacle: #457 Derek Jeter DP RC NR-MINT,$8.50,$4.95,"Sold Feb 15, 2026",gregmorrismodern,New,https://www.ebay.com/itm/366178928504,https://i.ebayimg.com/images/g/C5UAAeSwy5JphROX/s-l500.webp,N,,,Y,N,8.5,4.95,13.45,2026-02-15,auction,False,False,,,457
1993 Pinnacle Derek Jeter Rookie RC #457 - New York Yankees,$9.95,$1.00,"Sold Feb 15, 2026",fairway_sports_cards,New,https://www.ebay.com/itm/117035554822,https://i.ebayimg.com/images/g/7lAAAeSwSBNpjzjZ/s-l500.webp,N,,,N,Y,9.95,1.0,10.95,2026-02-15,bin,True,False,,,457
1993 Topps Derek Jeter Pinnacle #457 Rookie RC PSA 8 New York Yankees,$26.99,$5.99,"Sold Feb 14, 2026",battleborn78,New,https://www.ebay.com/itm/257360654482,https://i.ebayimg.com/images/g/CtgAAeSwIUVpkMP1/s-l500.webp,Y,PSA,8,N,N,26.99,5.99,32.98,2026-02-14,bin,False,True,PSA,8.0,457
1993 Pinnacle #457 Derek Jeter RC Rookie PSA 9 Mint 03547560,$58.56,$0.00,"Sold Feb 14, 2026",sports-cards-forever,New,https://www.ebay.com/itm/267572042169,https://i.ebayimg.com/images/g/V-QAAeSwkYtpioUZ/s-l500.webp,Y,PSA,9,Y,N,58.56,0.0,58.56,2026-02-14,auction,False,True,PSA,9.0,457
"1993 Pinnacle #457 Derek Jeter Rookie Card RC, New York Yankees BGS 9 Great Subs",$49.99,$4.99,"Sold Feb 14, 2026",battleborn78,New,https://www.ebay.com/itm/257346578013,https://i.ebayimg.com/images/g/7EAAAeSwIkZphNkt/s-l500.webp,Y,BGS,9,N,N,49.99,4.99,54.98,2026-02-14,bin,False,True,BGS,9.0,457
DEREK JETER 1993 PINNACLE #457 ROOKIE RC BGS 8.5 MINT ✨,$38.00,$5.52,"Sold Feb 14, 2026",4cats_wildcards,New,https://www.ebay.com/itm/389450816896,https://i.ebayimg.com/images/g/9-IAAeSwPuhpWaXu/s-l500.webp,Y,BGS,8.5,N,N,38.0,5.52,43.52,2026-02-14,bin,False,True,BGS,8.5,457
Pinnacle 1993 Derek Jeter #457 PSA 8 New York Yankees Rookie Card,$24.24,$8.10,"Sold Feb 13, 2026",polle_da,New,https://www.ebay.com/itm/287140277288,https://i.ebayimg.com/images/g/xnsAAeSwv~Rpj1p6/s-l500.webp,Y,PSA,8,N,N,24.24,8.1,32.34,2026-02-13,bin,False,True,PSA,8.0,457
1993 Pinnacle #457 DEREK JETER Rookie RC PSA 9 MINT New York Yankees,$59.95,$5.50,"Sold Feb 13, 2026",sporhero,New,https://www.ebay.com/itm/366031867343,https://i.ebayimg.com/images/g/qywAAeSw3PFpLgSQ/s-l500.webp,Y,PSA,9,N,N,59.95,5.5,65.45,2026-02-13,bin,False,True,PSA,9.0,457
DEREK JETER 1993 PINNACLE 1ST ROUND DRAFT PICK ROOKIE CARD #457 N.Y. YANKEES,$4.99,$1.25,"Sold Feb 13, 2026",ronkar88,New,https://www.ebay.com/itm/177846807078,https://i.ebayimg.com/images/g/dsEAAeSwLnxpgUiO/s-l500.webp,N,,,Y,N,4.99,1.25,6.24,2026-02-13,auction,False,False,,,457
1993 Pinnacle Derek Jeter Rookie #457 PSA 8 1st Round Draft Pick Yankees,$19.99,$5.45,"Sold Feb 13, 2026",kf_cards97,New,https://www.ebay.com/itm/389585957421,https://i.ebayimg.com/images/g/VEUAAeSwwwtpc4C2/s-l500.webp,Y,PSA,8,Y,N,19.99,5.45,25.44,2026-02-13,auction,False,True,PSA,8.0,457
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees,$10.49,$4.99,"Sold Feb 12, 2026",dcsports87,New,https://www.ebay.com/itm/127671473698,https://i.ebayimg.com/images/g/jS4AAeSw0m9ph2ts/s-l500.webp,N,,,Y,N,10.49,4.99,15.48,2026-02-12,auction,False,False,,,457
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees,$10.50,$4.99,"Sold Feb 11, 2026",dcsports87,New,https://www.ebay.com/itm/376937132237,https://i.ebayimg.com/images/g/-jEAAeSwdQVphYK3/s-l500.webp,N,,,Y,N,10.5,4.99,15.49,2026-02-11,auction,False,False,,,457
Derek Jeter 1993 Pinnacle #457 New York Yankees PSA Graded Near Mint-Mint 8 HOF,$24.49,$7.95,"Sold Feb 11, 2026",marcdalton1986,New,https://www.ebay.com/itm/277717163231,https://i.ebayimg.com/images/g/xIwAAeSwIaRpi8lR/s-l500.webp,Y,PSA,8,N,N,24.49,7.95,32.44,2026-02-11,bin,False,True,PSA,8.0,457
EL.208 Derek Jeter 1993 Pinnacle #457 Rookie RC BGS 8.5,$22.00,$5.50,"Sold Feb 11, 2026",pc_sportscards,New,https://www.ebay.com/itm/157662167660,https://i.ebayimg.com/images/g/608AAeSwQAVphQHv/s-l500.webp,Y,BGS,8.5,Y,N,22.0,5.5,27.5,2026-02-11,auction,False,True,BGS,8.5,457
1993 Pinnacle #457 Derek Jeter New York Yankees RC Rookie HOF SGC 98 GEM 10,$306.51,$5.50,"Sold Feb 10, 2026",probstein123,New,https://www.ebay.com/itm/376929333055,https://i.ebayimg.com/images/g/6-MAAeSw9GFpgnxL/s-l500.webp,Y,SGC,10,Y,N,306.51,5.5,312.01,2026-02-10,auction,False,True,SGC,10.0,457
DEREK JETERS 1993 PINNACLE #457 SGC 8 NMMT RC CENTERED SCRATCH FREE GRADING CASE,$0.99,$0.00,"Sold Feb 10, 2026",7msports,New,https://www.ebay.com/itm/267572753928,https://i.ebayimg.com/images/g/WlgAAeSwgiJpi49j/s-l500.webp,Y,SGC,8,N,Y,0.99,0.0,0.99,2026-02-10,bin,True,True,SGC,8.0,457
1993 Pinnacle 1st Round Draft Pick Derek Jeter #457 SGC 6 Rookie RC HOF,$14.00,$4.99,"Sold Feb 9, 2026",comc_consignment,New,https://www.ebay.com/itm/236626489403,https://i.ebayimg.com/images/g/IDsAAeSwo59pigDY/s-l500.webp,Y,SGC,6,Y,N,14.0,4.99,18.99,2026-02-09,auction,False,True,SGC,6.0,457
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 7,$20.00,$5.99,"Sold Feb 9, 2026",psa,New,https://www.ebay.com/itm/117024047928,https://i.ebayimg.com/images/g/nrcAAeSwkYtphyxP/s-l500.webp,Y,PSA,7,N,Y,20.0,5.99,25.99,2026-02-09,bin,True,True,PSA,7.0,457
