title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Fleer Randy Johnson #455,$0.99,$0.74,"Sold Mar 13, 2026",papajv33,New,https://www.ebay.com/itm/336470249243,N,,,N,N,0.99,0.74,1.73,2026-03-13,bin,False,False,,,455
Larry Walker 1991 Fleer #250 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784725709,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,,250
Jeff Schaefer Signed 1991 Fleer Update Card Auto Seattle Mariners Autograph COA,$5.99,$0.00,"Sold Mar 13, 2026",coasttocoastautos,New,https://www.ebay.com/itm/275968079082,N,,,N,N,5.99,0.0,5.99,2026-03-13,bin,False,False,,,
1991 Fleer #713 Ryne Sandberg & Andre Dawson Both Hall Of Fame FREE SHIPPING,$1.51,$0.00,"Sold Mar 13, 2026",horsac,New,https://www.ebay.com/itm/236677598575,N,,,N,N,1.51,0.0,1.51,2026-03-13,bin,False,False,,,713
Chipper Jones Braves #1 Draft Pick Rookie 1991 Topps MLB Baseball Card #333 RC,$1.99,$1.32,"Sold Mar 13, 2026",nocosportscardz,New,https://www.ebay.com/itm/168210996733,N,,,Y,N,1.99,1.32,3.31,2026-03-13,auction,False,False,,1.0,333
David Segui 1991 Fleer #492 Orioles MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784727507,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,492
Rick Sutcliffe 1991 Fleer #434 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689290741,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,434
ERIC DAVIS 1991 FLEER WORLD SERIES '90 #1/8 CARD NEAR MINT CONDITION,$1.50,$0.00,"Sold Mar 13, 2026",robxx46,New,https://www.ebay.com/itm/186359714323,N,,,N,Y,1.5,0.0,1.5,2026-03-13,bin,True,False,,1.0,90
Kevin Brown 1991 Fleer #282 Texas Rangers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784725868,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,282
Joe Girardi 1991 Fleer #421 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689292830,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,,421
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.26,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689294838,N,,,Y,N,0.26,0.0,0.26,2026-03-13,auction,False,False,,,33
1991 Fleer Pro-Visions Insert Ruben Sierra *** Card # 3 of 12 *** Rangers,$1.25,$1.99,"Sold Mar 13, 2026",arod253,New,https://www.ebay.com/itm/174543440536,N,,,N,Y,1.25,1.99,3.24,2026-03-13,bin,True,False,,3.0,12
1991 Fleer Pro-Vision Baseball Card #3 Ruben Sierra,$0.99,$1.29,"Sold Mar 13, 2026",addicted.shopper.nj,New,https://www.ebay.com/itm/236353267571,N,,,N,N,0.99,1.29,2.28,2026-03-13,bin,False,False,,3.0,
1991 Fleer #4 Mark McGwire Pro-Visions,$1.99,$0.79,"Sold Mar 13, 2026",fliptilirip,New,https://www.ebay.com/itm/277758645410,N,,,N,N,1.99,0.79,2.78,2026-03-13,bin,False,False,,4.0,
1991 Fleer Ultra Team Fleer - Ken Griffey Jr #4 of 10 - L6 - Fast Shipping,$2.29,$0.00,"Sold Mar 13, 2026",gsflomarlinsmemorabilia,New,https://www.ebay.com/itm/168043484180,N,,,N,N,2.29,0.0,2.29,2026-03-13,bin,False,True,,4.0,L6
Benito Santiago 1991 Fleer #542 Padres MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689293734,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,542
1991 Fleer - Pro-Vision Dwight Gooden #7,$1.87,$0.00,"Sold Mar 13, 2026",peterboris3,New,https://www.ebay.com/itm/157731313276,N,,,N,Y,1.87,0.0,1.87,2026-03-13,bin,True,False,,7.0,
