title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
DAVE STIEB 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,"Sold Feb 3, 2026",N,,,N,Y,$0.00,walnutchair19,New,https://www.ebay.com/itm/127478431550
RYNE SANDBERG Baseball Cards ***You Pick*** CUBS HOF Revised 11/21,$1.39,"Sold Feb 3, 2026",N,,,N,N,$0.19,bezimm_59,New,https://www.ebay.com/itm/404703507716
1991 TOPPS STADIUM CLUB BASEBALL NOLAN RYAN CHARTER MEMBER BRONZE METAL CARD 2,$9.99,"Sold Feb 3, 2026",N,,,Y,N,$4.99,anniebell8,New,https://www.ebay.com/itm/389535442941
1991 STADIUM CLUB CHARTER MEMBERS ERIC DAVIS REDS PSA 10,$49.99,"Sold Feb 3, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/389547323164
1991 STADIUM CLUB CHARTER MEMBERS RICKEY HENDERSON HOF A.L. MVP PSA 10,$59.99,"Sold Feb 3, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/366155453361
Box 55: 1991 Stadium Club Charter Member UNCUT SIDE PROOF Nolan Ryan No Hitter,$14.00,"Sold Feb 3, 2026",N,,,N,N,$5.00,leximo2,New,https://www.ebay.com/itm/397368278529
New Topps Stadium Club Charter Member Box Set Nolan Ryan sealed bronze card,$24.99,"Sold Feb 2, 2026",N,,,N,N,$6.50,jb246810-2,New,https://www.ebay.com/itm/397340107692
1991 Stadium Club Charter Members Barry Bonds PSA 10,$80.99,"Sold Feb 2, 2026",Y,PSA,10,N,Y,$4.99,monmouthcards,New,https://www.ebay.com/itm/177722685938
"1991 Topps Stadium Club Charter Member Randy Johnson card, Seattle Mariners",$0.99,"Sold Feb 2, 2026",N,,,N,N,$0.74,toyotafj312008,New,https://www.ebay.com/itm/114992461141
1991 TOPPS STADIUM CLUB CHARTER MEMBERS KEN GRIFFEY JR & SR PSA 9,$18.35,"Sold Feb 1, 2026",Y,PSA,9,Y,N,$5.99,psa,New,https://www.ebay.com/itm/297963175469
1991 TOPPS STADIUM CLUB CHARTER MEMBERS 300TH WIN NOLAN RYAN PSA 8,$5.50,"Sold Feb 1, 2026",Y,PSA,8,Y,N,$5.99,psa,New,https://www.ebay.com/itm/116998137400
1991 Stadium Club Charter Member Doug Drabek Pirates Baseball Card,$1.00,"Sold Feb 1, 2026",N,,,N,N,$1.31,bono2003,New,https://www.ebay.com/itm/152917934642
1991 Topps Stadium Club Charter Member Singles You Pick,$0.99,"Sold Feb 1, 2026",N,,,N,N,$0.70,andmalts,New,https://www.ebay.com/itm/146262427515
NNO Rickey Henderson - AL Steals Leader 1991 Topps Stadium Club Charter Member,$1.79,"Sold Feb 1, 2026",N,,,N,Y,$0.50,griz1992,New,https://www.ebay.com/itm/365926550249
1991 Topps Stadium Club Charter Members - TORONTO BLUE JAYS,$1.00,"Sold Jan 31, 2026",N,,,N,Y,$5.00,teamsets4u,New,https://www.ebay.com/itm/317819949386
1991 Topps Stadium Club Bronze Nolan Ryan Charter Member Commemorative Medallion,$11.21,"Sold Jan 31, 2026",N,,,N,N,$0.00,jacomagi_0,New,https://www.ebay.com/itm/267107380097
1991 Stadium Club Charter Member Rickey Henderson Oversize proof no foil/gloss,$8.00,"Sold Jan 31, 2026",N,,,N,N,$0.74,thundersolddad,New,https://www.ebay.com/itm/146985560981
1991 Stadium Club Charter Member Rickey Henderson - PSA 10,$47.50,"Sold Jan 30, 2026",Y,PSA,10,N,N,$5.00,cubbiecollector,New,https://www.ebay.com/itm/297981459689
1991 Topps Stadium Club Charter Member Nolan Ryan Baseball Card ⚾️,$3.50,"Sold Jan 30, 2026",N,,,N,Y,$0.97,johnam83,New,https://www.ebay.com/itm/177125542002
1991 Stadium Club Charter Member Rickey Henderson (AL MVP) HOF 2k3,$1.40,"Sold Jan 30, 2026",N,,,N,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/257336671219
Rickey Henderson 1991 Stadium Club Charter Member #NNO Oakland Athletics,$1.99,"Sold Jan 30, 2026",N,,,N,Y,$0.00,porterandsontrading,New,https://www.ebay.com/itm/405463535595
Rickey Henderson 1991 Stadium Club Charter Member #NNO Oakland Athletics,$2.99,"Sold Jan 30, 2026",N,,,N,Y,$0.00,porterandsontrading,New,https://www.ebay.com/itm/405582910773
1991 Topps Stadium Club Charter Members - CLEVELAND INDIANS,$1.00,"Sold Jan 3, 2026",N,,,N,Y,$5.00,teamsets4u,New,https://www.ebay.com/itm/317715389007
3 Nolan Ryan 1991 Topps Stadium Club CHARTER MEMBER Solid BRONZE Medallion W Box,$20.00,"Sold Jan 29, 2026",N,,,Y,N,$0.00,kazza-87,New,https://www.ebay.com/itm/406640020912
"MLB 1991 Stadium Club Charter Member NOLAN RYAN #NNO ""300th Career Win"" Rangers",$1.99,"Sold Jan 29, 2026",N,,,N,N,$0.00,mancave1995,New,https://www.ebay.com/itm/275156938337
George Brett Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,"Sold Jan 29, 2026",N,,,N,N,$0.00,disabled_vet,New,https://www.ebay.com/itm/116357476514
Ken Griffey Jr 1991 Topps Stadium Club Charter Members Ken Griffey Sr Duo Seattl,$6.15,"Sold Jan 29, 2026",N,,,N,Y,$0.00,sportsdreamsarizona,New,https://www.ebay.com/itm/155721134611
1991 Stadium Club Charter Member - Rickey Henderson AL MVP,$1.10,"Sold Jan 28, 2026",N,,,N,N,$0.99,calimodern,New,https://www.ebay.com/itm/116781532001
Rickey Henderson 1991 Stadium Club Charter Member #NNO NM-MT OR BETTER,$1.79,"Sold Jan 24, 2026",N,,,N,Y,$0.00,montereysportscards,New,https://www.ebay.com/itm/236076353252
Rickey Henderson Baseball Card Singles You Pick,$1.66,"Sold Jan 27, 2026",N,,,N,N,$0.00,johnfrances,New,https://www.ebay.com/itm/375338208718
1991 Stadium Club Charter Member Ken Griffey Jr Sr PSA 8,$0.99,"Sold Jan 25, 2026",Y,PSA,8,Y,N,$8.75,kb7586,New,https://www.ebay.com/itm/227179944964
1991 Stadium Club Nolan Ryan Charter Member No Hitter PSA 6,$1.25,"Sold Jan 25, 2026",Y,PSA,6,Y,N,$8.75,kb7586,New,https://www.ebay.com/itm/227179938761
1991 Topps Stadium Club Charter Member Boxed 1991 Member Only Box Sets,$28.00,"Sold Jan 25, 2026",N,,,N,Y,$12.00,cdfdp122-mctreasures,New,https://www.ebay.com/itm/334691557602
TOPPS STADIUM CLUB BASEBALL 1991 CHARTER MEMBER ONLY COMPLETE SET - NOLAN RYAN,$17.95,"Sold Jan 24, 2026",N,,,N,Y,$6.43,michba-2651,New,https://www.ebay.com/itm/205797479234
KEN GRIFFEY JR. Baseball Cards ***You Pick*** Mariners/Reds HOF. Revised 11/21,$1.39,"Sold Jan 24, 2026",N,,,N,N,$0.19,bezimm_59,New,https://www.ebay.com/itm/404195695797
1991 Stadium Club Charter Member Dave Stieb 2u3,$1.67,"Sold Jan 22, 2026",N,,,N,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/236544281171
RYNE SANDBERG Oddball Insert & Regular issue CUBS Baseball YOU CHOOSE,$1.00,"Sold Jan 21, 2026",N,,,N,N,$1.00,thogalas-0,New,https://www.ebay.com/itm/353396411126
Ken Griffey Jr 1991 Stadium Club Members Charter Card,$2.50,"Sold Jan 21, 2026",N,,,N,Y,$1.85,flawlessimagesports210,New,https://www.ebay.com/itm/364493528821
Nolan Ryan-1991 Topps Stadium Club Charter Member Texas Rangers,$1.95,"Sold Jan 21, 2026",N,,,N,N,$0.00,danpe2305,New,https://www.ebay.com/itm/287088809163
Nolan Ryan-1991 Topps Stadium Club Charter Member 300th Career Win Texas Rangers,$2.95,"Sold Jan 21, 2026",N,,,N,N,$0.00,danpe2305,New,https://www.ebay.com/itm/287088809181
1991 STADIUM CLUB CHARTER MEMBERS RANDY JOHNSON MARINERS HOF PSA 10,$29.99,"Sold Jan 20, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/366122577964
1991 STADIUM CLUB CHARTER MEMBERS ERIC DAVIS REDS PSA 10,$52.00,"Sold Jan 20, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/366122577836
1991 Stadium Club Charter Member #NNO Nolan Ryan Bronze Medallion! Rangers,$3.99,"Sold Jan 17, 2026",N,,,N,N,$4.99,htlegends,New,https://www.ebay.com/itm/127605933431
NOLAN RYAN Gold MEDALLION Metal Charter Member 1991 Topps STADIUM CLUB Card,$4.00,"Sold Jan 17, 2026",N,,,N,N,$8.10,jgray_003,New,https://www.ebay.com/itm/376547439395
3 Ken Griffey Jr MARINERS 1990-1991 Stadium Club CHARTER MEMBER #NNO MLB Cards,$5.99,"Sold Jan 16, 2026",N,,,Y,N,$0.00,kazza-87,New,https://www.ebay.com/itm/406601603564
BARRY BONDS 1991 TOPPS STADIUM CLUB CHARTER MEMBER CARD,$0.99,"Sold Jan 16, 2026",N,,,Y,N,$0.00,cityofch54,New,https://www.ebay.com/itm/177768201833
George Brett Baseball Cards- You Pick – Discount Shipping,$1.00,"Sold Jan 15, 2026",N,,,N,N,$0.75,adlib10,New,https://www.ebay.com/itm/376777186721
Ken Griffey Ken Griffey Jr 1991 Stadium Club Topps Charter Member,$2.47,"Sold Jan 15, 2026",N,,,N,N,$0.00,fbcdaw,New,https://www.ebay.com/itm/277578877338
DAVE STEWART 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,"Sold Jan 15, 2026",N,,,N,Y,$0.00,walnutchair19,New,https://www.ebay.com/itm/116868431370
1991 Stadium Club Charter Member Carlton Fisk HOF f5l,$1.00,"Sold Jan 14, 2026",N,,,N,N,$2.99,comc_consignment,New,https://www.ebay.com/itm/236575536251
Nolan Ryan Baseball Cards- You Pick- Discount shipping,$1.75,"Sold Jan 13, 2026",N,,,N,N,$0.75,adlib10,New,https://www.ebay.com/itm/376532295078
CARLTON FISK Oddball Insert & Regular issue RED SOX Baseball YOU CHOOSE,$1.00,"Sold Jan 12, 2026",N,,,N,N,$1.00,thogalas-0,New,https://www.ebay.com/itm/353536145634
1991 Stadium Club Baseball Charter Member #NNO Terry Mulholland Phillies,$0.99,"Sold Jan 11, 2026",N,,,N,N,$0.00,redskinmet72,New,https://www.ebay.com/itm/364256574745
Kevin Maas 1991 Topps Stadium Club Charter Member New York Yankees HR PACE,$0.99,"Sold Jan 11, 2026",N,,,N,N,$0.00,redskinmet72,New,https://www.ebay.com/itm/364256575644
1991 Topps Stadium Club Charter Member Ken Griffey Jr. Mariners C23,$1.04,"Sold Jan 10, 2026",N,,,Y,N,$2.00,4eversportscards,New,https://www.ebay.com/itm/157589145582
Rickey Henderson 1991 Topps Stadium Club Charter Member - MVP,$1.46,"Sold Jan 9, 2026",N,,,N,Y,$2.19,terrpar45,New,https://www.ebay.com/itm/304963253214
1991 Stadium Club Charter Member #9 Carlton Fisk,$0.99,"Sold Jan 8, 2026",N,,,N,N,$1.50,1967dew,New,https://www.ebay.com/itm/326918106199
1991 Stadium Club Charter Member Rickey Henderson (AL MVP) HOF 1m8,$1.40,"Sold Jan 8, 2026",N,,,N,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/257269154839
1991 Stadium Club Charter Member Ken Griffey Jr HOF,$1.04,"Sold Jan 8, 2026",N,,,Y,N,$2.99,comc_consignment,New,https://www.ebay.com/itm/336378145280
1991 Topps Stadium Club Charter Member Randy Johnson Seattle Mariners,$1.84,"Sold Jan 8, 2026",N,,,N,Y,$0.00,fixuupplumbing,New,https://www.ebay.com/itm/267533468256
1991 Topps Stadium Clun Charter Members Only Nolan Ryan Bronze Medallion Set,$8.99,"Sold Jan 8, 2026",N,,,N,N,$11.14,abkandco,New,https://www.ebay.com/itm/357259839434
FERNANDO VALENZUELA DODGERS - CHARTER MEMBER - TOPPS STADIUM CLUB NM-MT 1991,$1.64,"Sold Jan 8, 2026",N,,,N,N,$0.00,azwildcat_tucson,New,https://www.ebay.com/itm/376424063779
1991 Topps Stadium Club Ken Griffey Jr CHARTER MEMBER Mariners HOF Mint,$1.50,"Sold Jan 7, 2026",N,,,Y,N,$1.50,rollerskate34,New,https://www.ebay.com/itm/168047407723
Fernando Valenzuela - Your Choice of Individual Baseball Cards,$1.99,"Sold Jan 7, 2026",N,,,N,N,$0.00,jujus_warehouse,New,https://www.ebay.com/itm/395826139622
"1991 Stadium Club Charter Member - Ken Griffey Jr, Ken Griffey Sr.",$1.99,"Sold Jan 7, 2026",N,,,N,Y,$1.32,wilmck-40,New,https://www.ebay.com/itm/317446596280
Kevin Maas 1991 Stadium Club Charter Member Set ERROR/SAMPLE/TEST (NO GOLD) RARE,$11.95,"Sold Jan 6, 2026",N,,,N,Y,$0.00,clarkfan,New,https://www.ebay.com/itm/394307624432
1991 Stadium Club Charter Member Kevin Maas Oversize proof no foil or gloss,$4.00,"Sold Jan 6, 2026",N,,,N,N,$0.74,thundersolddad,New,https://www.ebay.com/itm/146985788457
1991 Topps Stadium Club Members Only 50/50 & Charter Members 50/50 Sets,$29.00,"Sold Jan 6, 2026",N,,,N,N,$6.98,creric_21,New,https://www.ebay.com/itm/358075073355
1991 TOPPS STADIUM CLUB BB 1-600 COMPLETE + 32 CARD CHARTER MEMBER SET,$30.00,"Sold Jan 6, 2026",N,,,N,N,$18.50,edthommeyers,New,https://www.ebay.com/itm/227104491635
1991 Stadium Club Charter Member #NNO Nolan Ryan MULTISPORT Texas Rangers,$3.00,"Sold Jan 6, 2026",N,,,N,N,$0.00,dellcards,New,https://www.ebay.com/itm/197694119486
1991 Stadium Club Charter Member Nolan Ryan #NNO,$1.89,"Sold Jan 6, 2026",N,,,N,N,$0.00,central.cali.collectibles,New,https://www.ebay.com/itm/256380411152
1991 Stadium Club - Charter Member - Nolan Ryan - “7th No Hitter” - NrMt,$2.07,"Sold Jan 6, 2026",N,,,N,N,$0.00,grover46,New,https://www.ebay.com/itm/267527421081
1991 Topps Stadium Club Charter Members Only Box Set with Nolan Ryan Medallion,$1.25,"Sold Jan 6, 2026",N,,,Y,N,$8.65,chongos-cardboardandcollectibles,Brand New,https://www.ebay.com/itm/177717132987
1991 Topps Stadium Club Charter Members Only Box Set w/Ryan Medallion - COMPLETE,$4.99,"Sold Jan 5, 2026",N,,,Y,N,$8.99,gs5097,New,https://www.ebay.com/itm/336366767558
1991 STADIUM CLUB CHARTER MEMBER #NNO KEN GRIFFEY & KEN GRIFFEY JR,$1.99,"Sold Jan 4, 2026",N,,,N,N,$0.00,topps55,New,https://www.ebay.com/itm/236560046164
1991 Stadium Club Charter Member #NNO Nolan Ryan,$2.25,"Sold Jan 4, 2026",N,,,N,N,$0.00,gsquared_collectibles,New,https://www.ebay.com/itm/297389021960
1991 Topps Stadium Club Charter Member Box Set with Nolan Ryan Medallion,$9.99,"Sold Jan 3, 2026",N,,,Y,N,$10.99,ricdik,New,https://www.ebay.com/itm/116950733734
Rickey Henderson 1991 Topps Stadium Club Charter Member Insert MLB Baseball Card,$1.95,"Sold Jan 2, 2026",N,,,N,Y,$0.00,ju634595,New,https://www.ebay.com/itm/375953278991
1991 STADIUM CLUB CHARTER MEMBER #NNO NOLAN RYAN TEXAS RANGERS,$1.99,"Sold Jan 1, 2026",N,,,N,N,$0.00,topps55,New,https://www.ebay.com/itm/397453911399
"1991 Stadium Club Baseball Charter Member Complete Set: Ryan, Gretzky, Griffey!",$4.50,"Sold Jan 1, 2026",N,,,N,Y,$4.75,js1700,New,https://www.ebay.com/itm/167644840188
1991 Topps Stadium Club Charter Member #NNO Fernando Valenzuela Dodgers,$1.29,"Sold Jan 1, 2026",N,,,N,N,$0.74,arenscar,New,https://www.ebay.com/itm/256182944791
1991 TOPPS STADIUM CLUB CHARTER MEMBER ONLY NOLAN RYAN BRONZE MEDALLION CARD,$20.00,"Sold Dec 31, 2025",N,,,N,N,$8.35,differentstrokes79,New,https://www.ebay.com/itm/157567946019
1991 Stadium Club Charter Member #NNO Fernando Valenzuela - Los Angeles Dodgers,$2.99,"Sold Dec 31, 2025",N,,,N,Y,$0.00,minisnstuff2014,New,https://www.ebay.com/itm/256694312740
1991 Topps Stadium Club Charter Member Box Set and 3 other packs included,$17.00,"Sold Dec 31, 2025",N,,,N,Y,$8.46,toddw74,Brand New,https://www.ebay.com/itm/177687592993
1991 Stadium Club Charter Member #8 Cecil Fielder,$0.99,"Sold Dec 30, 2025",N,,,N,N,$1.50,1967dew,New,https://www.ebay.com/itm/326918106194
1991 Topps Stadium Club Set Cards Nolan Ryan Medalion Key Chain Charter Members,$7.00,"Sold Dec 30, 2025",N,,,N,Y,$8.65,howd49,New,https://www.ebay.com/itm/157563593387
1991 STADIUM CLUB CHARTER MEMBERS A.L. MVP RICKEY HENDERSON PSA 10,$45.00,"Sold Dec 29, 2025",Y,PSA,10,N,N,$5.99,psa,New,https://www.ebay.com/itm/116940964967
"NOLAN RYAN HUGE YOU U PICK SEE EVERY CARD 100,S HIGH GRADE CARDS",$0.99,"Sold Dec 29, 2025",N,,,N,N,$0.99,uconnbob38,New,https://www.ebay.com/itm/166846237125
1991 Stadium Club - Charter Member - Nolan Ryan - “7th No Hitter” - NrMt,$2.01,"Sold Dec 28, 2025",N,,,N,N,$0.00,grover46,New,https://www.ebay.com/itm/267501775792
1991 Topps Stadium Club Charter Member Box Set with Nolan Ryan Medallion,$12.49,"Sold Dec 28, 2025",N,,,N,Y,$5.89,eriktoretto99,New,https://www.ebay.com/itm/406005641854
1991 Topps Stadium Club Charter Member KEN GRIFFEY Jr. KEN GRIFFEY Mariners,$0.99,"Sold Dec 28, 2025",N,,,Y,N,$1.32,genx-baseballcards,New,https://www.ebay.com/itm/136872030309
1991 STADIUM CLUB CHARTER MEMBERS KEN GRIFFEY JR & SR PSA 9,$15.38,"Sold Dec 27, 2025",Y,PSA,9,Y,N,$5.99,psa,New,https://www.ebay.com/itm/297847586269
1991 Stadium Club Charter Member Nolan Ryan #NNO Texas Rangers,$3.00,"Sold Dec 27, 2025",N,,,N,N,$0.00,rivercitycards_us,New,https://www.ebay.com/itm/197976897186
1991 Stadium Club Charter Member Nolan Ryan #NNO Texas Rangers,$3.00,"Sold Dec 27, 2025",N,,,N,N,$0.00,rivercitycards_us,New,https://www.ebay.com/itm/197976897248
1991 STADIUM CLUB CHARTER MEMBER CRACKED SLAB BCCG 10 KEN GRIFFEY JR SR MARINERS,$8.50,"Sold Dec 26, 2025",N,,,Y,N,$5.00,mvpconsignments,New,https://www.ebay.com/itm/168016656187
1991 TOPPS Stadium Club Barry Bonds Charter Member BGS 9.5 Gem Mint,$51.00,"Sold Dec 26, 2025",Y,BGS,9.5,Y,N,$7.95,newim9,New,https://www.ebay.com/itm/136872433681
1991 Stadium Club Charter Member - Nolan Ryan No-Hitter,$1.99,"Sold Dec 25, 2025",N,,,N,N,$0.00,collectiblesfunzone,New,https://www.ebay.com/itm/277460710847
1991 Stadium Club Ryne Sandberg PSA 8 Cubs Charter Members Card,$4.90,"Sold Dec 25, 2025",Y,PSA,8,Y,N,$5.71,bobandjudie,New,https://www.ebay.com/itm/389388327074
1991 Stadium Club Charter Topps Stadium Club Members Only Terry Pendleton,$2.09,"Sold Dec 24, 2025",N,,,N,Y,$0.00,chrondon84,New,https://www.ebay.com/itm/197835103269
1991 Stadium Club Charter Member Barry Bonds #3 EX-NM,$0.45,"Sold Dec 24, 2025",N,,,Y,N,$1.20,je16238tif,New,https://www.ebay.com/itm/257267336359
1991 Topps Stadium Club Charter Member -#NNO- George Brett - Kansas City Royals,$0.99,"Sold Dec 23, 2025",N,,,N,N,$1.75,lilslip,New,https://www.ebay.com/itm/366074390350
RANDY JOHNSON 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,"Sold Dec 21, 2025",N,,,N,Y,$0.00,walnutchair19,New,https://www.ebay.com/itm/116867326747
BILLY HATCHER 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,"Sold Dec 21, 2025",N,,,N,Y,$0.00,walnutchair19,New,https://www.ebay.com/itm/116868412989
GEORGE BRETT 1991 Stadium Club Charter Members PSA 10 GEM MINT,$15.57,"Sold Dec 21, 2025",Y,PSA,10,Y,N,$4.99,columbiasportscard,New,https://www.ebay.com/itm/366053462010
1991 Topps MLB Stadium Club Charter Member Commemorative Nolan Ryan Medallion,$5.50,"Sold Dec 20, 2025",N,,,Y,N,$5.50,tlynnb15,New,https://www.ebay.com/itm/168000848331
WILLIE MCGEE 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,"Sold Dec 19, 2025",N,,,N,Y,$0.00,walnutchair19,New,https://www.ebay.com/itm/116867312567
1991 Topps Stadium Club - Charter Member 50 Card Set - KEN GRIFFEY JR. - GRETZKY,$7.88,"Sold Dec 19, 2025",N,,,N,N,$5.50,sportscards4life1982,Brand New,https://www.ebay.com/itm/205513522386
1991 Topps Stadium Club Charter Member - #NNO - Randy Johnson - Seattle Mariners,$0.99,"Sold Dec 19, 2025",N,,,N,N,$1.75,lilslip,New,https://www.ebay.com/itm/366068215619
1991 Topps Stadium Club Charter Member Jose Offerman Dodgers,$1.25,"Sold Dec 19, 2025",N,,,N,Y,$1.25,lsbeads,New,https://www.ebay.com/itm/116878978378
1991 Topps Stadium Club Charter Member Ramon Martinez Dodgers,$1.25,"Sold Dec 19, 2025",N,,,N,Y,$1.25,lsbeads,New,https://www.ebay.com/itm/116879017560
1991 STADIUM CLUB CHARTER MEMBERS GEORGE BRETT ROYALS HOF PSA 10,$29.99,"Sold Dec 17, 2025",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/389357691373
1991 Stadium Club Charter Member No #00 Ken Griffey Jr SP NMT MINT HOF Star,$0.99,"Sold Dec 17, 2025",N,,,N,N,$1.25,hs588,New,https://www.ebay.com/itm/317345825432
