title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
Nolan Ryan 1991 Topps Stadium Club Charter Member Commemorative Medallion Card,$6.99,$5.95,"Sold Feb 14, 2026",bmcloseouts,New,https://www.ebay.com/itm/136646327813,N,,,N,Y,6.99,5.95,12.94,2026-02-14,bin,True,False,,,
Nolan Ryan 1991 Stadium Club Members Charter Card,$2.99,$1.49,"Sold Feb 13, 2026",r_o_double_b,New,https://www.ebay.com/itm/236634693912,N,,,N,N,2.99,1.49,4.48,2026-02-13,bin,False,False,,,
1991 TOPPS Stadium CLUB Charter Member Box Set with Nolan Ryan Medallion,$14.99,$8.81,"Sold Feb 12, 2026",ssien78,New,https://www.ebay.com/itm/117026477410,N,,,N,Y,14.99,8.81,23.8,2026-02-12,bin,True,False,,,
🔥⚾️1991 STADIUM CLUB CHARTER MEMBERS NOLAN RYAN HOF 300th WIN PSA 9🔥🏟,$43.70,$5.45,"Sold Feb 11, 2026",brasoncz-0,New,https://www.ebay.com/itm/397043915785,Y,PSA,9,N,N,43.7,5.45,49.15,2026-02-11,bin,False,True,PSA,9.0,
1991 Stadium Club Charter Members 300th Win Nolan Ryan Rangers HOF PSA 9 MINT,$35.00,$4.95,"Sold Feb 11, 2026",brfreddy76,New,https://www.ebay.com/itm/267258286286,Y,PSA,9,N,N,35.0,4.95,39.95,2026-02-11,bin,False,True,PSA,9.0,
1991 Stadium Charter Member Baseball Football Hockey Cards Pick From List,$0.99,$1.25,"Sold Feb 10, 2026",mugsfrank,New,https://www.ebay.com/itm/352449343135,N,,,N,N,0.99,1.25,2.24,2026-02-10,bin,False,False,,,
1991 TOPPS Stadium CLUB Charter Member Box Set : with Nolan Ryan Medallion (NM),$5.00,$0.74,"Sold Feb 10, 2026",tatted7297,New,https://www.ebay.com/itm/406665916335,N,,,N,N,5.0,0.74,5.74,2026-02-10,bin,False,False,,,
"Topps Stadium Club Charter Member 5 Boxes – Nolan Ryan, Baseball (1991)",$9.99,$6.09,"Sold Feb 9, 2026",pa-196628,Brand New,https://www.ebay.com/itm/317856574954,N,,,N,Y,9.99,6.09,16.08,2026-02-09,bin,True,False,,5.0,
1991 Topps Stadium Club Charter Member Nolan Ryan Ryan Extends Record W/7th N/H,$2.99,$0.00,"Sold Feb 8, 2026",chmass-60,New,https://www.ebay.com/itm/317853626309,N,,,N,N,2.99,0.0,2.99,2026-02-08,bin,False,False,,,
1991 TOPPS Stadium CLUB Charter Member Box Set with Nolan Ryan Medallion,$14.99,$8.65,"Sold Feb 7, 2026",maiia07,New,https://www.ebay.com/itm/206006109220,N,,,N,N,14.99,8.65,23.64,2026-02-07,bin,False,False,,,
