title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
1991/92 TOPPS STADIUM CLUB MEMBERS ONLY BASEBALL NOLAN RYAN 7TH NO-HITTER KSA 9,$5.50,"Sold Feb 27, 2026",N,,,Y,N,$8.99,pacificauctionslimited,New,https://www.ebay.com/itm/358239864073
1991/92 TOPPS STADIUM CLUB CHARTER MEMBER BASEBALL RICKEY HENDERSON THIEF KSA 9,$5.78,"Sold Feb 27, 2026",N,,,Y,N,$8.99,pacificauctionslimited,New,https://www.ebay.com/itm/358239862761
(2)x Rickey Henderson 939... Topps 1991 Stadium Club Members Only Baseball Cards,$4.99,"Sold Feb 25, 2026",N,,,N,Y,$1.99,bmcloseouts,New,https://www.ebay.com/itm/136628886226
Rickey Henderson cards (1986-2024) A's Yankees Red Sox Padres - You Choose,$0.99,"Sold Feb 25, 2026",N,,,N,N,$0.75,sjosing,New,https://www.ebay.com/itm/376536428250
Terry Pendleton 1991 Stadium Club Members Only Atlanta Braves #NNO DD179,$1.67,"Sold Feb 25, 2026",N,,,N,N,$0.00,sportscardshobby,New,https://www.ebay.com/itm/187683778967
1991 Topps Stadium Club Ken Griffey Jr CHARTER MEMBER Mariners HOF Mint,$2.79,"Sold Feb 24, 2026",N,,,N,N,$0.00,csdcards,New,https://www.ebay.com/itm/389507914530
Nolan Ryan 1991 Stadium Club Charter Members Only “7th No Hitter” Texas Rangers,$1.99,"Sold Feb 24, 2026",N,,,N,N,$0.00,cincysignatures,New,https://www.ebay.com/itm/116999505539
1991 TOPPS STADIUM CLUB MEMBERS ONLY RICKEY HENDERSON HOF- RAW CARD,$2.92,"Sold Feb 22, 2026",N,,,N,Y,$7.30,incrediblecollectiblesinc,New,https://www.ebay.com/itm/227087023849
1991 Topps Stadium Club Nolan Ryan Gold Medallion Charter Member,$4.00,"Sold Feb 22, 2026",N,,,Y,N,$5.52,bw5-collectibles,New,https://www.ebay.com/itm/298036561120
"U Pick from 200 + different Cal Ripken items - Oddball, magazine, food issues",$1.00,"Sold Feb 22, 2026",N,,,N,N,$1.60,nedco7,New,https://www.ebay.com/itm/134106315850
Rickey Henderson 1991 Stadium Club Members Only #NNO NM-MT OR BETTER Athletics,$1.99,"Sold Feb 6, 2026",N,,,N,Y,$0.00,montereysportscards,New,https://www.ebay.com/itm/335935243299
1991 Stadium Club Members Only Cal Ripken Baltimore Orioles HOF BCCG 10 Pop 1!,$19.99,"Sold Feb 21, 2026",N,,,Y,N,$5.99,collectorscrossroads,New,https://www.ebay.com/itm/336435948345
"1991 Topps Stadium Club Members Only Nolan Ryan Medallion, collector cards etc.",$5.50,"Sold Feb 21, 2026",N,,,N,N,$6.00,pstrohm,New,https://www.ebay.com/itm/406310141137
1991 Stadium Club Charter Members Commemorative Nolan Ryan Medallion With Box,$2.99,"Sold Feb 21, 2026",N,,,N,N,$5.44,billynormick,New,https://www.ebay.com/itm/127595497867
Rickey Henderson-1991 Topps Stadium Club Members Only Oakland Athletics,$1.75,"Sold Feb 21, 2026",N,,,N,Y,$0.00,danpe2305,New,https://www.ebay.com/itm/287093583720
1991 Stadium Club Members Only Rickey Henderson Top Thief #NNO Athletics,$1.50,"Sold Feb 21, 2026",N,,,N,Y,$0.74,aamchenry,New,https://www.ebay.com/itm/358210808363
1991 Stadium Club Members Only #NNO A.L. Home Run Leaders,$1.00,"Sold Feb 21, 2026",N,,,N,Y,$1.00,kaynes_cards,New,https://www.ebay.com/itm/257362018577
Rickey Henderson 1991 Stadium Club Members Only #NNO! 2 Card Min! See Desc!,$0.99,"Sold Feb 21, 2026",N,,,N,Y,$0.00,grayssportscardsinc,New,https://www.ebay.com/itm/376978595017
1991 Stadium Club Members Only #NNO Nolan Ryan Rangers HOF,$1.99,"Sold Feb 21, 2026",N,,,N,N,$1.49,r_o_double_b,New,https://www.ebay.com/itm/236634745289
1991 Topps Stadium Club Members Only - Nolan Ryan Ryan Extends Record,$1.49,"Sold Feb 21, 2026",N,,,N,N,$1.49,r_o_double_b,New,https://www.ebay.com/itm/236634746459
1991 Stadium Club Members Only #14 Carlton Fisk - BB,$0.99,"Sold Feb 20, 2026",N,,,N,N,$1.50,1967dew,New,https://www.ebay.com/itm/376841589050
1991 Stadium Club Members Only Baseball Card #8 Robby Thompson,$1.49,"Sold Feb 19, 2026",N,,,N,N,$0.00,baseballcardconnection,New,https://www.ebay.com/itm/127390074495
1991 Stadium Club Members Only Rickey Henderson A's NN MINT HOF,$1.99,"Sold Feb 18, 2026",N,,,N,N,$0.00,harvefj,New,https://www.ebay.com/itm/116824590403
1991 Rickey Henderson Topps Stadium Club Members Only Top Thief CGC Gem Mint 10,$39.99,"Sold Feb 5, 2026",Y,CGC,10,N,N,$4.99,chuckw99,New,https://www.ebay.com/itm/358008147273
1991 Topps Stadium Club Rickey Henderson Members Only Oakland Athletics,$2.00,"Sold Feb 18, 2026",N,,,N,Y,$5.07,brhou273,New,https://www.ebay.com/itm/306346038251
1991 STADIUM CLUB MEMBERS ONLY #NNO NOLAN RYAN TEXAS RANGERS,$1.75,"Sold Feb 17, 2026",N,,,N,N,$0.00,topps55,New,https://www.ebay.com/itm/277621306100
1991 Stadium Club Members Only #NNO Jeff Bagwell,$1.39,"Sold Feb 16, 2026",N,,,N,N,$0.79,fliptilirip,New,https://www.ebay.com/itm/286805187794
Nolan Ryan-1991 Topps Stadium Club Members Only 7th No Hitter Texas Rangers,$2.65,"Sold Feb 15, 2026",N,,,N,Y,$0.00,danpe2305,New,https://www.ebay.com/itm/287088809151
Rickey Henderson Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,"Sold Feb 15, 2026",N,,,N,N,$0.00,disabled_vet,New,https://www.ebay.com/itm/116246584450
1991 TOPPS STADIUM CLUB CHARTER MEMBERS ONLY BOX SET WITH NOLAN RYAN MEDALLION,$18.00,"Sold Feb 15, 2026",N,,,Y,N,$7.00,mrgandy,Brand New,https://www.ebay.com/itm/188040395551
